batch,topic,index,sample,model,api,response_1,logprobs_1a,logprobs_1b,response_2,logprobs_2a,logprobs_2b
12,Careers & Employment,413,241,gpt-3.5-turbo,chat,a,-0.00064178446,,a,-0.0003678709,
17,Education & Learning,24,242,gpt-3.5-turbo,chat,a,-0.00011164904,,a,-0.00011892046,
4,Art & Design,622,243,gpt-3.5-turbo,chat,b,-0.8958824,-0.53275377,a,-0.016750403,-4.13027
6,Business & Finance,338,244,gpt-3.5-turbo,chat,b,-3.2090094,-0.04230718,b,-3.7635791,-0.02510521
70,Psychology & Sociology,404,245,gpt-3.5-turbo,chat,b,-6.954804,-0.001201897,b,,-0.00042400116
46,History & Archaeology,181,246,gpt-3.5-turbo,chat,a,-0.5672083,-0.84546757,b,-2.2220862,-0.12004296
1,Art & Design,632,247,gpt-3.5-turbo,chat,b,-0.95110154,-0.4925921,b,-4.978715,-0.009341167
32,Food & Culinary,136,248,gpt-3.5-turbo,chat,a,-0.002660793,-6.042488,b,-3.1702347,-0.045755316
80,Social Issues & Ethics,106,249,gpt-3.5-turbo,chat,a,-0.01434695,-4.5830975,b,-4.4835835,-0.013414439
53,Law & Legal Issues,615,250,gpt-3.5-turbo,chat,a,-0.0013239305,,a,-0.402391,-1.124641
30,Fashion & Beauty,588,251,gpt-3.5-turbo,chat,a,-0.0024084698,-6.655313,a,-0.0020545006,-6.2247643
46,History & Archaeology,395,252,gpt-3.5-turbo,chat,b,-1.1565177,-0.38262054,b,-1.7950156,-0.19427705
87,Sports & Fitness,547,253,gpt-3.5-turbo,chat,a,-0.001259399,,b,-5.1873064,-0.009913324
43,History & Archaeology,421,254,gpt-3.5-turbo,chat,a,-0.040547475,-3.3445845,a,-0.4842903,-0.95959014
50,Hobbies & Leisure,64,255,gpt-3.5-turbo,chat,a,-0.0002105734,,a,-0.0019274479,-6.307246
80,Social Issues & Ethics,107,256,gpt-3.5-turbo,chat,a,-0.011387555,-4.5064588,b,-5.1192045,-0.010268076
20,Education & Learning,181,257,gpt-3.5-turbo,chat,a,-0.0007523321,,b,-0.84589463,-0.5613335
79,Social Issues & Ethics,213,258,gpt-3.5-turbo,chat,a,-0.010518315,-4.7965198,b,,-0.007815883
36,Healthcare & Medicine,588,259,gpt-3.5-turbo,chat,b,-4.5234127,-0.011749435,b,,-0.00022630462
10,Business & Finance,168,260,gpt-3.5-turbo,chat,a,-0.032432154,-3.6454616,a,-0.028511012,-3.7616577
36,Healthcare & Medicine,6,261,gpt-3.5-turbo,chat,a,-0.002188449,-6.7995615,a,-0.0013980953,
93,Travel & Tourism,645,262,gpt-3.5-turbo,chat,a,-0.0015165306,,a,-0.001123549,-7.3874283
78,Science & Technology,238,263,gpt-3.5-turbo,chat,a,-0.20307137,-1.7052724,b,,-0.0024270252
22,Entertainment,281,264,gpt-3.5-turbo,chat,a,-0.035814717,-3.4492574,b,-6.5013895,-0.0024041932
85,Sports & Fitness,240,265,gpt-3.5-turbo,chat,a,-0.051687982,-3.023671,b,,-0.002412873
23,Entertainment,95,266,gpt-3.5-turbo,chat,b,-7.167183,-0.0013351209,b,-6.6844044,-0.0023993168
80,Social Issues & Ethics,277,267,gpt-3.5-turbo,chat,a,-0.010444456,,b,,-0.020626558
27,Fashion & Beauty,588,268,gpt-3.5-turbo,chat,b,-3.8577497,-0.022428332,b,-2.3731582,-0.10082505
28,Fashion & Beauty,462,269,gpt-3.5-turbo,chat,a,-0.0131696435,-4.6769214,b,-1.2075543,-0.35561612
55,Law & Legal Issues,389,270,gpt-3.5-turbo,chat,a,-0.0007738933,,a,-0.005516189,-5.687975
12,Careers & Employment,281,271,gpt-3.5-turbo,chat,a,-0.0018570076,,a,-0.00047523674,
47,Hobbies & Leisure,16,272,gpt-3.5-turbo,chat,a,-0.024042767,-3.8259208,a,-0.004016784,
35,Food & Culinary,24,273,gpt-3.5-turbo,chat,a,-0.31025723,-1.3347895,b,-3.1245253,-0.045444634
51,Hobbies & Leisure,140,274,gpt-3.5-turbo,chat,a,-0.004493616,-5.7633114,a,-0.017087027,-4.194333
16,Education & Learning,139,275,gpt-3.5-turbo,chat,a,-0.0032250101,,a,-0.005164024,
90,Travel & Tourism,546,276,gpt-3.5-turbo,chat,b,,-0.0024618604,b,-7.216796,-0.0010023243
15,Careers & Employment,306,277,gpt-3.5-turbo,chat,a,-0.000761984,,a,-0.16134876,-1.905148
70,Psychology & Sociology,487,278,gpt-3.5-turbo,chat,b,-1.8335359,-0.17439437,b,-0.9572499,-0.4866688
79,Social Issues & Ethics,532,279,gpt-3.5-turbo,chat,a,-0.024751846,-4.0789394,b,,-0.0012589223
59,Philosophy & Religion,313,280,gpt-3.5-turbo,chat,b,-1.3798598,-0.308195,b,-3.6501808,-0.034347415
55,Law & Legal Issues,89,281,gpt-3.5-turbo,chat,a,-0.0018509394,,a,-0.002184165,
44,History & Archaeology,328,282,gpt-3.5-turbo,chat,b,,-0.040681276,b,-3.8107128,-0.027666163
72,Psychology & Sociology,501,283,gpt-3.5-turbo,chat,a,-0.012720245,,b,,-0.011934623
59,Philosophy & Religion,100,284,gpt-3.5-turbo,chat,a,-0.0014514251,,b,-4.167141,-0.017757349
23,Entertainment,66,285,gpt-3.5-turbo,chat,b,-3.6100633,-0.029517878,b,,-0.0033045006
74,Science & Technology,180,286,gpt-3.5-turbo,chat,a,-0.1679482,-1.8706899,a,-0.5272692,-0.89395505
77,Science & Technology,493,287,gpt-3.5-turbo,chat,b,-2.572079,-0.08022709,b,-4.3247437,-0.013780872
16,Education & Learning,238,288,gpt-3.5-turbo,chat,a,-0.000232384,,a,-0.0049861167,-5.3465047
93,Travel & Tourism,329,289,gpt-3.5-turbo,chat,a,-0.007168324,,a,-0.01864348,-4.010459
39,Healthcare & Medicine,366,290,gpt-3.5-turbo,chat,a,-0.0024763737,-6.389029,b,,-0.0033416904
84,Sports & Fitness,175,291,gpt-3.5-turbo,chat,a,-0.00012701898,,a,-0.00023584091,
65,Politics & Governance,178,292,gpt-3.5-turbo,chat,a,-0.4400131,-1.0458348,b,,-0.008723298
40,Healthcare & Medicine,547,293,gpt-3.5-turbo,chat,a,-0.016778074,-4.1316404,a,-0.025269,-3.7251763
91,Travel & Tourism,566,294,gpt-3.5-turbo,chat,a,-0.011440231,-4.5287724,a,-0.40912423,-1.0931453
54,Law & Legal Issues,259,295,gpt-3.5-turbo,chat,a,-0.0845903,-2.5523026,b,,-0.00041720658
31,Food & Culinary,274,296,gpt-3.5-turbo,chat,a,-0.002269801,,b,-6.613578,-0.0015725913
44,History & Archaeology,8,297,gpt-3.5-turbo,chat,b,,-0.0011547473,b,,-0.0012836872
60,Philosophy & Religion,412,298,gpt-3.5-turbo,chat,a,-0.004138719,-5.9584007,b,,-0.010198703
80,Social Issues & Ethics,338,299,gpt-3.5-turbo,chat,b,-1.7306056,-0.20330575,b,-2.066049,-0.13661897
54,Law & Legal Issues,260,300,gpt-3.5-turbo,chat,a,-0.049531486,-3.1423526,b,-3.071485,-0.057860848
26,Fashion & Beauty,74,301,gpt-3.5-turbo,chat,a,-0.058405444,-2.9901376,b,,-0.0014917691
64,Politics & Governance,500,302,gpt-3.5-turbo,chat,a,-0.020020654,,b,,-0.026877346
90,Travel & Tourism,612,303,gpt-3.5-turbo,chat,b,,-0.0016908926,b,,-0.00057352474
41,History & Archaeology,194,304,gpt-3.5-turbo,chat,a,-0.0005520791,,b,,-0.0061803567
14,Careers & Employment,529,305,gpt-3.5-turbo,chat,a,-0.002501106,,a,-0.0023737466,-6.1307974
25,Entertainment,117,306,gpt-3.5-turbo,chat,b,-5.999497,-0.003675848,b,-7.3294835,-0.0009105099
18,Education & Learning,331,307,gpt-3.5-turbo,chat,a,-0.015124207,-4.3099184,b,-2.751235,-0.06670664
43,History & Archaeology,218,308,gpt-3.5-turbo,chat,a,-0.00097232533,,b,,-0.0010214978
17,Education & Learning,36,309,gpt-3.5-turbo,chat,a,-0.0013183352,,a,-0.017826559,-4.0499845
29,Fashion & Beauty,590,310,gpt-3.5-turbo,chat,a,-0.031470858,-3.603601,a,-0.057362087,-2.903319
76,Science & Technology,297,311,gpt-3.5-turbo,chat,a,-0.0079541495,-4.9215074,a,-0.0042936304,
76,Science & Technology,370,312,gpt-3.5-turbo,chat,b,-1.7040867,-0.2137722,a,-0.37282547,-1.1728057
54,Law & Legal Issues,495,313,gpt-3.5-turbo,chat,a,-0.018813016,-4.371459,b,,-0.007840725
25,Entertainment,496,314,gpt-3.5-turbo,chat,a,-0.008434906,-4.969723,b,-3.852156,-0.022886455
19,Education & Learning,66,315,gpt-3.5-turbo,chat,a,-0.0901079,-2.4739084,b,-1.0580893,-0.43621534
8,Business & Finance,299,316,gpt-3.5-turbo,chat,b,-2.2013412,-0.117663845,b,-3.295464,-0.0381971
32,Food & Culinary,10,317,gpt-3.5-turbo,chat,a,-0.2379472,-1.5657938,b,-3.8789847,-0.025066731
25,Entertainment,463,318,gpt-3.5-turbo,chat,a,-0.02385561,,a,-0.018478487,-4.0160465
52,Law & Legal Issues,371,319,gpt-3.5-turbo,chat,a,-0.0009289718,,a,-0.00048167375,
9,Business & Finance,205,320,gpt-3.5-turbo,chat,a,-0.002102679,-6.7969885,b,-4.572775,-0.011318371
53,Law & Legal Issues,299,321,gpt-3.5-turbo,chat,a,-0.08232342,-2.5953982,a,-0.0063177855,-5.177325
31,Food & Culinary,69,322,gpt-3.5-turbo,chat,a,-0.18955393,-1.8435113,a,-0.001990613,
83,Social Issues & Ethics,514,323,gpt-3.5-turbo,chat,b,-1.2490472,-0.3426808,a,-0.023287985,
1,Art & Design,428,324,gpt-3.5-turbo,chat,b,-1.6731881,-0.20966609,b,-6.699242,-0.0014690342
33,Food & Culinary,235,325,gpt-3.5-turbo,chat,b,-3.98422,-0.019286588,b,,-0.0006070063
1,Art & Design,9,326,gpt-3.5-turbo,chat,a,-0.0022784846,-6.1986113,a,-0.2719929,-1.4367001
57,Philosophy & Religion,375,327,gpt-3.5-turbo,chat,a,-0.003077887,-6.2054152,b,-4.7104836,-0.009508145
28,Fashion & Beauty,400,328,gpt-3.5-turbo,chat,b,-1.2370812,-0.36273727,b,,-0.013628598
46,History & Archaeology,87,329,gpt-3.5-turbo,chat,a,-0.011507526,,a,-0.010634853,-5.1301646
15,Careers & Employment,209,330,gpt-3.5-turbo,chat,a,-0.006754325,,a,-0.020093909,-3.9425087
48,Hobbies & Leisure,52,331,gpt-3.5-turbo,chat,a,-0.0013336941,,b,,-0.0025927771
53,Law & Legal Issues,174,332,gpt-3.5-turbo,chat,a,-0.00047785923,,a,-0.34745398,-1.2335109
89,Travel & Tourism,235,333,gpt-3.5-turbo,chat,b,-3.9890878,-0.026405146,b,,-0.0048727077
60,Philosophy & Religion,411,334,gpt-3.5-turbo,chat,a,-0.00031580092,,a,-0.05553555,-2.9214547
45,History & Archaeology,211,335,gpt-3.5-turbo,chat,a,-0.0023176074,-6.4903183,b,,-0.00033296258
33,Food & Culinary,290,336,gpt-3.5-turbo,chat,b,-3.899073,-0.021301417,b,-5.4631968,-0.005657979
21,Entertainment,351,337,gpt-3.5-turbo,chat,a,-0.15282393,-2.039228,b,-1.834831,-0.17912453
53,Law & Legal Issues,75,338,gpt-3.5-turbo,chat,a,-0.00055494,,a,-0.0016242376,
18,Education & Learning,269,339,gpt-3.5-turbo,chat,a,-0.0006125979,,b,,-0.00069265877
58,Philosophy & Religion,203,340,gpt-3.5-turbo,chat,a,-0.0012879749,,b,-5.310614,-0.0050169555
36,Healthcare & Medicine,308,341,gpt-3.5-turbo,chat,a,-0.0009189624,,a,-0.36899707,-1.1888957
49,Hobbies & Leisure,115,342,gpt-3.5-turbo,chat,a,-0.0026553208,-6.1487203,a,-0.004358433,-5.821085
20,Education & Learning,210,343,gpt-3.5-turbo,chat,a,-0.0014317859,,a,-0.00072839786,-7.591469
39,Healthcare & Medicine,539,344,gpt-3.5-turbo,chat,a,-0.14516978,-2.005426,b,-6.446291,-0.002267659
31,Food & Culinary,561,345,gpt-3.5-turbo,chat,a,-0.0005855607,,a,-0.00826267,-4.834341
43,History & Archaeology,43,346,gpt-3.5-turbo,chat,b,-6.157223,-0.0023253406,b,-7.8311825,-0.00067144784
76,Science & Technology,390,347,gpt-3.5-turbo,chat,a,-0.0020097683,,a,-0.21935982,-1.654716
33,Food & Culinary,411,348,gpt-3.5-turbo,chat,b,-8.834105,-0.0003278368,b,-7.45355,-0.001027689
15,Careers & Employment,102,349,gpt-3.5-turbo,chat,a,-0.022850325,,b,,-0.0111623015
51,Hobbies & Leisure,56,350,gpt-3.5-turbo,chat,a,-0.0043477565,,a,-0.00045950554,
82,Social Issues & Ethics,38,351,gpt-3.5-turbo,chat,a,-0.00413373,,a,-0.002785623,-6.4429216
1,Art & Design,125,352,gpt-3.5-turbo,chat,a,-0.00026836884,-8.875203,a,-0.0006826493,
44,History & Archaeology,473,353,gpt-3.5-turbo,chat,b,-4.419264,-0.014009414,b,,-0.008433251
61,Philosophy & Religion,205,354,gpt-3.5-turbo,chat,a,-0.115240775,-2.286084,b,,-0.002372439
40,Healthcare & Medicine,108,355,gpt-3.5-turbo,chat,a,-0.04666224,-3.2581015,b,,-0.0051813396
54,Law & Legal Issues,342,356,gpt-3.5-turbo,chat,a,-0.00031317843,,a,-0.00039456884,
46,History & Archaeology,264,357,gpt-3.5-turbo,chat,a,-0.03286379,-3.487408,a,-0.004709699,-5.9815183
87,Sports & Fitness,92,358,gpt-3.5-turbo,chat,a,-0.0019335162,-6.940368,a,-0.0066110417,
27,Fashion & Beauty,427,359,gpt-3.5-turbo,chat,a,-0.012766137,-4.604811,b,-3.2203028,-0.04285268
60,Philosophy & Religion,235,360,gpt-3.5-turbo,chat,a,-0.006347392,-5.4751124,b,-3.1254144,-0.05429498
58,Philosophy & Religion,282,361,gpt-3.5-turbo,chat,a,-0.0013976184,,b,,-0.004158653
37,Healthcare & Medicine,221,362,gpt-3.5-turbo,chat,a,-0.04657714,-3.184406,b,-0.72285306,-0.6686882
50,Hobbies & Leisure,103,363,gpt-3.5-turbo,chat,a,-0.0012388024,,b,-4.196809,-0.01660269
77,Science & Technology,428,364,gpt-3.5-turbo,chat,a,-0.007827477,,b,-0.8637781,-0.5497122
65,Politics & Governance,458,365,gpt-3.5-turbo,chat,a,-0.008245402,,b,-3.4523237,-0.04420248
24,Entertainment,86,366,gpt-3.5-turbo,chat,a,-0.0014123776,,a,-0.055172026,-3.025217
51,Hobbies & Leisure,110,367,gpt-3.5-turbo,chat,b,-5.161634,-0.007760535,b,-5.676439,-0.0041727796
82,Social Issues & Ethics,147,368,gpt-3.5-turbo,chat,a,-0.008198817,-5.05392,a,-0.110075824,-2.2681167
55,Law & Legal Issues,183,369,gpt-3.5-turbo,chat,a,-0.00036858613,,a,-0.001114616,
21,Entertainment,512,370,gpt-3.5-turbo,chat,a,-0.022183856,-3.9713264,b,-0.7369786,-0.6536923
35,Food & Culinary,286,371,gpt-3.5-turbo,chat,a,-0.17093296,-1.855097,b,-1.7064925,-0.20216858
65,Politics & Governance,464,372,gpt-3.5-turbo,chat,a,-0.006408874,-5.1664696,b,-1.5406032,-0.24308921
86,Sports & Fitness,345,373,gpt-3.5-turbo,chat,a,-0.05415429,-2.9637747,a,-0.008095589,-4.8622046
83,Social Issues & Ethics,185,374,gpt-3.5-turbo,chat,a,-0.006460159,-5.209217,a,-0.008206734,-4.8376384
60,Philosophy & Religion,376,375,gpt-3.5-turbo,chat,a,-0.00060664874,,b,-2.2309885,-0.115183935
62,Politics & Governance,357,376,gpt-3.5-turbo,chat,a,-0.0030523387,-6.0288663,a,-0.06906613,-2.7955542
76,Science & Technology,95,377,gpt-3.5-turbo,chat,a,-0.22369704,-1.6265959,a,-0.017585415,-4.431188
59,Philosophy & Religion,158,378,gpt-3.5-turbo,chat,a,-0.64038855,-0.75593764,b,,-0.0013052374
63,Politics & Governance,353,379,gpt-3.5-turbo,chat,a,-0.33890733,-1.3203813,a,-0.024089906,-4.051239
10,Business & Finance,14,380,gpt-3.5-turbo,chat,a,-0.4903228,-0.9579818,a,-0.22978894,-1.5946056
67,Psychology & Sociology,129,381,gpt-3.5-turbo,chat,a,-0.0015434303,-6.575009,b,-7.107538,-0.0014455914
78,Science & Technology,86,382,gpt-3.5-turbo,chat,a,-0.6634423,-0.7254712,b,-4.9387326,-0.007870413
52,Law & Legal Issues,485,383,gpt-3.5-turbo,chat,a,-0.0019565867,,a,-0.002154188,-6.655139
77,Science & Technology,489,384,gpt-3.5-turbo,chat,b,-1.7878461,-0.18839885,b,-2.3771267,-0.09970098
81,Social Issues & Ethics,47,385,gpt-3.5-turbo,chat,a,-0.014527095,-4.4251966,b,-4.3922753,-0.013058347
14,Careers & Employment,299,386,gpt-3.5-turbo,chat,a,-0.000119993296,,a,-0.0006572736,
42,History & Archaeology,385,387,gpt-3.5-turbo,chat,b,,-0.00024072826,b,,-0.00025919382
89,Travel & Tourism,326,388,gpt-3.5-turbo,chat,b,-1.9626027,-0.15669645,b,-0.7232739,-0.66720355
84,Sports & Fitness,404,389,gpt-3.5-turbo,chat,b,-2.2197676,-0.11720752,b,-3.2545986,-0.04147347
59,Philosophy & Religion,497,390,gpt-3.5-turbo,chat,a,-0.00090919866,,b,,-0.0032846634
10,Business & Finance,416,391,gpt-3.5-turbo,chat,a,-0.14271794,-2.0532079,a,-0.02227363,-3.959312
46,History & Archaeology,21,392,gpt-3.5-turbo,chat,a,-0.28670716,-1.4151423,a,-0.09648197,-2.3982112
44,History & Archaeology,3,393,gpt-3.5-turbo,chat,a,-0.0026477135,,b,,-0.0008123668
13,Careers & Employment,484,394,gpt-3.5-turbo,chat,a,-0.00017624642,,a,-0.00039885283,
44,History & Archaeology,183,395,gpt-3.5-turbo,chat,a,-0.008772339,,b,,-0.0011935601
9,Business & Finance,112,396,gpt-3.5-turbo,chat,b,-5.8892303,-0.003463106,b,,-0.0014192804
58,Philosophy & Religion,297,397,gpt-3.5-turbo,chat,a,-0.009997951,-4.705293,a,-0.5918257,-0.80785584
5,Art & Design,288,398,gpt-3.5-turbo,chat,a,-0.19311738,-1.7485945,b,-1.0485982,-0.43380824
81,Social Issues & Ethics,3,399,gpt-3.5-turbo,chat,b,-5.112301,-0.0062654205,b,,-0.001768243
82,Social Issues & Ethics,286,400,gpt-3.5-turbo,chat,a,-0.0015605699,,a,-0.0021299217,
72,Psychology & Sociology,281,401,gpt-3.5-turbo,chat,a,-0.0013177391,,a,-0.07563176,-2.6302583
35,Food & Culinary,308,402,gpt-3.5-turbo,chat,b,-6.1862593,-0.0034591833,b,-1.6119598,-0.22325934
60,Philosophy & Religion,419,403,gpt-3.5-turbo,chat,a,-0.15477933,-1.9495429,b,-1.4171617,-0.28642255
67,Psychology & Sociology,9,404,gpt-3.5-turbo,chat,a,-0.000609748,,b,-2.2240715,-0.11538514
67,Psychology & Sociology,83,405,gpt-3.5-turbo,chat,b,-3.1501262,-0.04429326,b,,-0.00091003306
11,Careers & Employment,92,406,gpt-3.5-turbo,chat,a,-0.0060144756,,a,-0.001430117,
3,Art & Design,22,407,gpt-3.5-turbo,chat,a,-0.049190957,-3.0675015,b,-5.16344,-0.0062649506
93,Travel & Tourism,25,408,gpt-3.5-turbo,chat,a,-0.007958054,,a,-0.2946246,-1.3873808
90,Travel & Tourism,126,409,gpt-3.5-turbo,chat,a,-0.0106288325,-4.593032,a,-0.18510266,-1.7833083
33,Food & Culinary,434,410,gpt-3.5-turbo,chat,b,-2.978034,-0.054827668,b,,-0.0046059955
8,Business & Finance,486,411,gpt-3.5-turbo,chat,b,,-0.007515765,b,,-0.0008384577
10,Business & Finance,82,412,gpt-3.5-turbo,chat,a,-0.060355425,-2.9128163,a,-0.12767269,-2.135384
5,Art & Design,119,413,gpt-3.5-turbo,chat,a,-0.07824721,-2.727793,b,-1.6074002,-0.23881084
41,History & Archaeology,334,414,gpt-3.5-turbo,chat,a,-0.0017436044,,b,-3.0443392,-0.049548034
39,Healthcare & Medicine,458,415,gpt-3.5-turbo,chat,a,-0.002832219,,b,,-0.0024691133
42,History & Archaeology,246,416,gpt-3.5-turbo,chat,a,-0.43127197,-1.1126895,b,,-0.004953378
20,Education & Learning,107,417,gpt-3.5-turbo,chat,a,-0.0016982723,-6.870431,a,-0.0039163264,
11,Careers & Employment,352,418,gpt-3.5-turbo,chat,a,-0.006963535,-5.279232,a,-0.010326477,-4.8181553
52,Law & Legal Issues,405,419,gpt-3.5-turbo,chat,a,-0.00041470327,,a,-0.14639613,-1.9983554
23,Entertainment,106,420,gpt-3.5-turbo,chat,b,-4.331768,-0.017149018,b,,-0.00074970967
22,Entertainment,64,421,gpt-3.5-turbo,chat,b,-0.89850426,-0.5249882,b,-5.8736024,-0.003849717
47,Hobbies & Leisure,329,422,gpt-3.5-turbo,chat,b,-4.6733284,-0.009990514,b,-1.5334421,-0.2460314
50,Hobbies & Leisure,187,423,gpt-3.5-turbo,chat,b,-1.3179289,-0.31488478,b,-6.895062,-0.0013166664
72,Psychology & Sociology,275,424,gpt-3.5-turbo,chat,a,-0.0027375894,,a,-0.007953084,-5.222816
77,Science & Technology,446,425,gpt-3.5-turbo,chat,b,-4.3283606,-0.015524998,b,,-0.01015433
3,Art & Design,204,426,gpt-3.5-turbo,chat,a,-0.004336476,-5.640744,b,-2.057261,-0.13752232
16,Education & Learning,478,427,gpt-3.5-turbo,chat,a,-0.26128262,-1.4807689,a,-0.008417998,-4.8372526
69,Psychology & Sociology,300,428,gpt-3.5-turbo,chat,a,-0.0019809757,,a,-0.0025694757,
8,Business & Finance,279,429,gpt-3.5-turbo,chat,b,,-0.011653875,b,,-0.015169409
53,Law & Legal Issues,142,430,gpt-3.5-turbo,chat,b,,-0.0035023114,b,,-0.0029418059
88,Sports & Fitness,61,431,gpt-3.5-turbo,chat,b,-2.6069565,-0.07768826,b,-4.856006,-0.008544364
57,Philosophy & Religion,131,432,gpt-3.5-turbo,chat,a,-0.0047751917,,b,,-0.019393334
52,Law & Legal Issues,139,433,gpt-3.5-turbo,chat,a,-0.0052783457,,a,-0.0016251912,
89,Travel & Tourism,477,434,gpt-3.5-turbo,chat,a,-0.08001913,-2.5915568,b,-5.770245,-0.003342283
49,Hobbies & Leisure,473,435,gpt-3.5-turbo,chat,a,-0.32404283,-1.3028979,a,-0.050585542,-3.2057579
52,Law & Legal Issues,89,436,gpt-3.5-turbo,chat,a,-0.00051264104,,a,-0.00039789922,
23,Entertainment,76,437,gpt-3.5-turbo,chat,b,,-0.0067035314,b,-5.082082,-0.007634316
45,History & Archaeology,13,438,gpt-3.5-turbo,chat,a,-0.037330296,-3.9262083,b,,-0.004710649
71,Psychology & Sociology,451,439,gpt-3.5-turbo,chat,a,-0.0006758584,,a,-0.0020098872,
32,Food & Culinary,274,440,gpt-3.5-turbo,chat,a,-0.45205423,-1.0214303,b,-5.512877,-0.004280804
32,Food & Culinary,56,441,gpt-3.5-turbo,chat,b,,-0.0024341664,b,,-0.0002905334
9,Business & Finance,177,442,gpt-3.5-turbo,chat,b,,-0.01702081,b,-7.284366,-0.0012944045
15,Careers & Employment,407,443,gpt-3.5-turbo,chat,a,-0.16097324,-1.9427325,b,-6.615316,-0.0019184067
89,Travel & Tourism,78,444,gpt-3.5-turbo,chat,b,-2.686843,-0.0723658,a,-0.47209913,-0.98233587
16,Education & Learning,55,445,gpt-3.5-turbo,chat,a,-0.0003647826,,a,-0.0023843301,
74,Science & Technology,137,446,gpt-3.5-turbo,chat,a,-0.0014233297,,b,-1.7358013,-0.20010719
29,Fashion & Beauty,104,447,gpt-3.5-turbo,chat,a,-0.33765572,-1.2632349,b,,-0.0037886736
29,Fashion & Beauty,260,448,gpt-3.5-turbo,chat,a,-0.64247775,-0.75766444,a,-0.66103935,-0.7301922
93,Travel & Tourism,135,449,gpt-3.5-turbo,chat,a,-0.0057522035,-5.2029567,a,-0.026425581,-3.6963913
8,Business & Finance,446,450,gpt-3.5-turbo,chat,b,-3.929472,-0.023284962,b,,-0.0022279294
56,Law & Legal Issues,102,451,gpt-3.5-turbo,chat,a,-0.008762645,,a,-0.0715932,-2.904622
47,Hobbies & Leisure,306,452,gpt-3.5-turbo,chat,a,-0.022141526,-3.8613443,b,-4.8592043,-0.010229966
61,Philosophy & Religion,52,453,gpt-3.5-turbo,chat,a,-0.0005917556,,a,-0.022644542,-3.815411
70,Psychology & Sociology,169,454,gpt-3.5-turbo,chat,a,-0.06680311,-2.7524588,b,-2.4051638,-0.09609707
27,Fashion & Beauty,9,455,gpt-3.5-turbo,chat,b,-1.1697495,-0.3837655,b,-2.0820248,-0.13639766
2,Art & Design,407,456,gpt-3.5-turbo,chat,a,-0.0003927808,-8.143961,a,-0.00029482474,-8.733151
9,Business & Finance,276,457,gpt-3.5-turbo,chat,a,-0.0079995645,-4.8821583,a,-0.005702431,-5.262037
19,Education & Learning,220,458,gpt-3.5-turbo,chat,a,-0.0002544257,,a,-0.0015827088,-6.478847
22,Entertainment,58,459,gpt-3.5-turbo,chat,b,-5.069829,-0.0074279653,b,-4.4277277,-0.012648437
17,Education & Learning,135,460,gpt-3.5-turbo,chat,a,-0.00016873659,,a,-3.0828953e-05,
31,Food & Culinary,328,461,gpt-3.5-turbo,chat,a,-0.008550272,,b,-5.086546,-0.0074422825
88,Sports & Fitness,78,462,gpt-3.5-turbo,chat,a,-0.64986384,-0.74473536,b,-5.530531,-0.0061131786
11,Careers & Employment,305,463,gpt-3.5-turbo,chat,a,-0.0021589452,,a,-0.14887327,-1.9939966
27,Fashion & Beauty,23,464,gpt-3.5-turbo,chat,a,-0.07666771,-2.9048672,a,-0.5794364,-0.8629619
59,Philosophy & Religion,170,465,gpt-3.5-turbo,chat,a,-0.006879357,,b,-1.7185725,-0.20632927
84,Sports & Fitness,150,466,gpt-3.5-turbo,chat,a,-0.039244603,-3.2703447,a,-0.38914543,-1.1325574
66,Politics & Governance,132,467,gpt-3.5-turbo,chat,a,-0.0021539498,,b,,-0.00037490393
75,Science & Technology,188,468,gpt-3.5-turbo,chat,a,-0.025397317,-3.7567778,b,-1.1325536,-0.3933873
43,History & Archaeology,28,469,gpt-3.5-turbo,chat,b,-1.014363,-0.45324582,b,,-0.0050291712
4,Art & Design,152,470,gpt-3.5-turbo,chat,a,-0.025659597,-3.725151,a,-0.08125294,-2.5764313
61,Philosophy & Religion,99,471,gpt-3.5-turbo,chat,a,-0.028628137,-3.7481258,b,,-0.0150905065
19,Education & Learning,277,472,gpt-3.5-turbo,chat,a,-0.002090185,,a,-0.0045502195,-5.448999
35,Food & Culinary,186,473,gpt-3.5-turbo,chat,a,-0.4921287,-0.97659147,b,-6.163439,-0.004081724
27,Fashion & Beauty,217,474,gpt-3.5-turbo,chat,a,-0.17988157,-1.8329978,b,-1.7389649,-0.19771086
38,Healthcare & Medicine,232,475,gpt-3.5-turbo,chat,a,-0.049778875,-3.0452242,b,-6.319234,-0.00201869
35,Food & Culinary,175,476,gpt-3.5-turbo,chat,a,-0.093408786,-2.4199183,b,-2.168101,-0.13108888
37,Healthcare & Medicine,279,477,gpt-3.5-turbo,chat,a,-0.020934336,-3.902282,b,,-0.0010735384
79,Social Issues & Ethics,153,478,gpt-3.5-turbo,chat,a,-0.008832843,,a,-0.14988703,-2.0142765
47,Hobbies & Leisure,46,479,gpt-3.5-turbo,chat,a,-0.09123988,-2.449545,b,,-0.0011285446
12,Careers & Employment,351,480,gpt-3.5-turbo,chat,a,-0.0019799029,,a,-0.00086941395,
1,Art & Design,130,481,gpt-3.5-turbo,chat,a,-0.15216416,-1.9848192,b,-5.120133,-0.0067485278
93,Travel & Tourism,368,482,gpt-3.5-turbo,chat,a,-0.015913416,-4.76323,a,-0.034066793,-3.4058375
